{'file_name': '/home/ye/diebold/class_detector/complete_data/image-582.png', 'id': 1013, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-496.png', 'id': 927, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1305.jpg', 'id': 436, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-211.png', 'id': 642, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-080.png', 'id': 80, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-857.png', 'id': 1288, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-773.png', 'id': 1204, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-176.png', 'id': 608, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-373.png', 'id': 804, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-022.png', 'id': 22, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-813.png', 'id': 1244, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-366.png', 'id': 797, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1004.png', 'id': 105, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-472.png', 'id': 903, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-838.png', 'id': 1269, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-325.png', 'id': 756, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-604.png', 'id': 1035, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1107.png', 'id': 218, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-654.png', 'id': 1085, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-191.png', 'id': 622, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-117.png', 'id': 287, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-100.png', 'id': 100, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-949.png', 'id': 1380, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-203.png', 'id': 634, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-811.png', 'id': 1242, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-494.png', 'id': 925, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-643.png', 'id': 1074, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-676.png', 'id': 1107, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1209.jpg', 'id': 330, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1350.jpg', 'id': 486, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-521.png', 'id': 952, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1373.jpg', 'id': 511, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-861.png', 'id': 1292, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-186.png', 'id': 617, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-793.png', 'id': 1224, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1210.jpg', 'id': 332, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1152.jpg', 'id': 268, 'width': 2320, 'height': 3088}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-024.png', 'id': 24, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-324.png', 'id': 755, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1112.jpg', 'id': 224, 'width': 3024, 'height': 4032}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1406.jpg', 'id': 547, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-933.png', 'id': 1364, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-831.png', 'id': 1262, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-120.png', 'id': 320, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1353.jpg', 'id': 489, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1233.jpg', 'id': 357, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-258.png', 'id': 689, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-131.png', 'id': 441, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1075.png', 'id': 183, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1029.png', 'id': 132, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-198.png', 'id': 629, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1094.png', 'id': 204, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1366.jpg', 'id': 503, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-850.png', 'id': 1281, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-613.png', 'id': 1044, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-954.png', 'id': 1385, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-782.png', 'id': 1213, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-623.png', 'id': 1054, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1294.jpg', 'id': 424, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1082.png', 'id': 191, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-102.png', 'id': 122, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1346.jpg', 'id': 481, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1140.jpg', 'id': 255, 'width': 3024, 'height': 4032}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-627.png', 'id': 1058, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1037.png', 'id': 141, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-732.png', 'id': 1163, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-134.png', 'id': 474, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1054.png', 'id': 160, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-413.png', 'id': 844, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-767.png', 'id': 1198, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-208.png', 'id': 639, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-181.png', 'id': 612, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-817.png', 'id': 1248, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-574.png', 'id': 1005, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-411.png', 'id': 842, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-522.png', 'id': 953, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-859.png', 'id': 1290, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-657.png', 'id': 1088, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1086.png', 'id': 195, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-404.png', 'id': 835, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-306.png', 'id': 737, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-484.png', 'id': 915, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1262.jpg', 'id': 389, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-335.png', 'id': 766, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-579.png', 'id': 1010, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-699.png', 'id': 1130, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-356.png', 'id': 787, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-981.png', 'id': 1412, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-659.png', 'id': 1090, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-362.png', 'id': 793, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-645.png', 'id': 1076, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-195.png', 'id': 626, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-218.png', 'id': 649, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-511.png', 'id': 942, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-475.png', 'id': 906, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1024.png', 'id': 127, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1351.jpg', 'id': 487, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-388.png', 'id': 819, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-071.png', 'id': 71, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1027.png', 'id': 130, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1402.jpg', 'id': 543, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-146.png', 'id': 578, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1044.png', 'id': 149, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-508.png', 'id': 939, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1133.jpg', 'id': 247, 'width': 3024, 'height': 4032}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1266.jpg', 'id': 393, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-830.png', 'id': 1261, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-572.png', 'id': 1003, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-047.png', 'id': 47, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1018.png', 'id': 120, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-571.png', 'id': 1002, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1182.jpg', 'id': 301, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-124.png', 'id': 364, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-751.png', 'id': 1182, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-416.png', 'id': 847, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-351.png', 'id': 782, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1100.png', 'id': 211, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-327.png', 'id': 758, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-876.png', 'id': 1307, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-197.png', 'id': 628, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-742.png', 'id': 1173, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-332.png', 'id': 763, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-791.png', 'id': 1222, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-458.png', 'id': 889, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-808.png', 'id': 1239, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-617.png', 'id': 1048, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1254.jpg', 'id': 380, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1335.jpg', 'id': 469, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-418.png', 'id': 849, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1042.png', 'id': 147, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-148.png', 'id': 580, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-394.png', 'id': 825, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1053.png', 'id': 159, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-678.png', 'id': 1109, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-533.png', 'id': 964, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-746.png', 'id': 1177, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1412.jpg', 'id': 554, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-105.png', 'id': 155, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-228.png', 'id': 659, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-330.png', 'id': 761, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1161.jpg', 'id': 278, 'width': 3024, 'height': 4032}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-727.png', 'id': 1158, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-926.png', 'id': 1357, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-744.png', 'id': 1175, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-750.png', 'id': 1181, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-340.png', 'id': 771, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-490.png', 'id': 921, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-524.png', 'id': 955, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-660.png', 'id': 1091, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-741.png', 'id': 1172, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-103.png', 'id': 133, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1111.jpg', 'id': 223, 'width': 4032, 'height': 3024}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-893.png', 'id': 1324, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-420.png', 'id': 851, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-317.png', 'id': 748, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-488.png', 'id': 919, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-172.png', 'id': 604, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-583.png', 'id': 1014, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-095.png', 'id': 95, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1197.jpg', 'id': 317, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-575.png', 'id': 1006, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-090.png', 'id': 90, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1227.jpg', 'id': 350, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-154.png', 'id': 586, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1005.png', 'id': 106, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-878.png', 'id': 1309, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-749.png', 'id': 1180, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-691.png', 'id': 1122, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1196.jpg', 'id': 316, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-451.png', 'id': 882, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-963.png', 'id': 1394, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1344.jpg', 'id': 479, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1228.jpg', 'id': 351, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1016.png', 'id': 118, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-642.png', 'id': 1073, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-241.png', 'id': 672, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1409.jpg', 'id': 550, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-630.png', 'id': 1061, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1171.jpg', 'id': 289, 'width': 4032, 'height': 3024}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1411.jpg', 'id': 553, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-607.png', 'id': 1038, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1431.jpg', 'id': 575, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-561.png', 'id': 992, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-311.png', 'id': 742, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-099.png', 'id': 99, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-031.png', 'id': 31, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-323.png', 'id': 754, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-997.png', 'id': 1428, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-342.png', 'id': 773, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-000.png', 'id': 0, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-606.png', 'id': 1037, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-888.png', 'id': 1319, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-292.png', 'id': 723, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-758.png', 'id': 1189, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1405.jpg', 'id': 546, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-229.png', 'id': 660, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1392.jpg', 'id': 532, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-037.png', 'id': 37, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-602.png', 'id': 1033, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-674.png', 'id': 1105, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-814.png', 'id': 1245, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-326.png', 'id': 757, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-322.png', 'id': 753, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-866.png', 'id': 1297, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-599.png', 'id': 1030, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1030.png', 'id': 134, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-799.png', 'id': 1230, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-621.png', 'id': 1052, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-938.png', 'id': 1369, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-030.png', 'id': 30, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-605.png', 'id': 1036, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-994.png', 'id': 1425, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1085.png', 'id': 194, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1232.jpg', 'id': 356, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1192.jpg', 'id': 312, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-901.png', 'id': 1332, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1098.png', 'id': 208, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1137.jpg', 'id': 251, 'width': 3024, 'height': 4032}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1270.jpg', 'id': 398, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-757.png', 'id': 1188, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-936.png', 'id': 1367, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-423.png', 'id': 854, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1087.png', 'id': 196, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-652.png', 'id': 1083, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-882.png', 'id': 1313, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-401.png', 'id': 832, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-541.png', 'id': 972, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-622.png', 'id': 1053, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1321.jpg', 'id': 454, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-565.png', 'id': 996, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-766.png', 'id': 1197, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1364.jpg', 'id': 501, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1330.jpg', 'id': 464, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-628.png', 'id': 1059, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-822.png', 'id': 1253, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1048.png', 'id': 153, 'width': 980, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-834.png', 'id': 1265, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1141.jpg', 'id': 256, 'width': 3024, 'height': 4032}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-182.png', 'id': 613, 'width': 1280, 'height': 720}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1110.jpg', 'id': 222, 'width': 4032, 'height': 3024}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1234.jpg', 'id': 358, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1173.jpg', 'id': 291, 'width': 4032, 'height': 3024}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1190.jpg', 'id': 310, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1318.jpg', 'id': 450, 'width': 1920, 'height': 1080}
{'file_name': '/home/ye/diebold/class_detector/complete_data/image-1186.jpg', 'id': 305, 'width': 1920, 'height': 1080}
